Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,16.240000,16.240000,16.240000,16.240000,15.715106,0
2020-11-03,16.650000,16.650000,16.650000,16.650000,16.111855,0
2020-11-04,16.940001,16.940001,16.940001,16.940001,16.392483,0
2020-11-05,17.260000,17.260000,17.260000,17.260000,16.702139,0
2020-11-06,17.260000,17.260000,17.260000,17.260000,16.702139,0
2020-11-09,17.379999,17.379999,17.379999,17.379999,16.818260,0
2020-11-10,17.350000,17.350000,17.350000,17.350000,16.789230,0
2020-11-11,17.459999,17.459999,17.459999,17.459999,16.895674,0
2020-11-12,17.330000,17.330000,17.330000,17.330000,16.769876,0
2020-11-13,17.530001,17.530001,17.530001,17.530001,16.963413,0
2020-11-16,17.690001,17.690001,17.690001,17.690001,17.118242,0
2020-11-17,17.660000,17.660000,17.660000,17.660000,17.089211,0
2020-11-18,17.540001,17.540001,17.540001,17.540001,16.973089,0
2020-11-19,17.620001,17.620001,17.620001,17.620001,17.050505,0
2020-11-20,17.600000,17.600000,17.600000,17.600000,17.031151,0
2020-11-23,17.680000,17.680000,17.680000,17.680000,17.108564,0
2020-11-24,17.889999,17.889999,17.889999,17.889999,17.311775,0
2020-11-25,17.860001,17.860001,17.860001,17.860001,17.282747,0
2020-11-27,17.959999,17.959999,17.959999,17.959999,17.379513,0
2020-11-30,17.820000,17.820000,17.820000,17.820000,17.244040,0
2020-12-01,17.990000,17.990000,17.990000,17.990000,17.408545,0
2020-12-02,18.000000,18.000000,18.000000,18.000000,17.418221,0
2020-12-03,18.030001,18.030001,18.030001,18.030001,17.447252,0
2020-12-04,18.170000,18.170000,18.170000,18.170000,17.582727,0
2020-12-07,18.120001,18.120001,18.120001,18.120001,17.534344,0
2020-12-08,18.160000,18.160000,18.160000,18.160000,17.573050,0
2020-12-09,18.070000,18.070000,18.070000,18.070000,17.485958,0
2020-12-10,18.090000,18.090000,18.090000,18.090000,17.505312,0
2020-12-11,18.059999,18.059999,18.059999,18.059999,17.476282,0
2020-12-14,18.049999,18.049999,18.049999,18.049999,17.466604,0
2020-12-15,18.230000,18.230000,18.230000,18.230000,17.640787,0
2020-12-16,18.280001,18.280001,18.280001,18.280001,17.689173,0
2020-12-17,18.410000,18.410000,18.410000,18.410000,17.814970,0
2020-12-18,18.360001,18.360001,18.360001,18.360001,17.766586,0
2020-12-21,18.270000,18.270000,18.270000,18.270000,17.679495,0
2020-12-22,18.260000,18.260000,18.260000,18.260000,17.669819,0
2020-12-23,18.330000,18.330000,18.330000,18.330000,17.737555,0
2020-12-24,18.350000,18.350000,18.350000,18.350000,17.756908,0
2020-12-28,18.430000,18.430000,18.430000,18.430000,17.834324,0
2020-12-29,18.440001,18.440001,18.440001,18.440001,17.844000,0
2020-12-30,17.900000,17.900000,17.900000,17.900000,17.900000,0
2020-12-31,17.940001,17.940001,17.940001,17.940001,17.940001,0
2021-01-04,17.820000,17.820000,17.820000,17.820000,17.820000,0
2021-01-05,17.969999,17.969999,17.969999,17.969999,17.969999,0
2021-01-06,18.059999,18.059999,18.059999,18.059999,18.059999,0
2021-01-07,18.230000,18.230000,18.230000,18.230000,18.230000,0
2021-01-08,18.309999,18.309999,18.309999,18.309999,18.309999,0
2021-01-11,18.209999,18.209999,18.209999,18.209999,18.209999,0
2021-01-12,18.280001,18.280001,18.280001,18.280001,18.280001,0
2021-01-13,18.280001,18.280001,18.280001,18.280001,18.280001,0
2021-01-14,18.330000,18.330000,18.330000,18.330000,18.330000,0
2021-01-15,18.180000,18.180000,18.180000,18.180000,18.180000,0
2021-01-19,18.320000,18.320000,18.320000,18.320000,18.320000,0
2021-01-20,18.510000,18.510000,18.510000,18.510000,18.510000,0
2021-01-21,18.510000,18.510000,18.510000,18.510000,18.510000,0
2021-01-22,18.459999,18.459999,18.459999,18.459999,18.459999,0
2021-01-25,18.469999,18.469999,18.469999,18.469999,18.469999,0
2021-01-26,18.420000,18.420000,18.420000,18.420000,18.420000,0
2021-01-27,18.030001,18.030001,18.030001,18.030001,18.030001,0
2021-01-28,18.170000,18.170000,18.170000,18.170000,18.170000,0
2021-01-29,17.879999,17.879999,17.879999,17.879999,17.879999,0
2021-02-01,18.160000,18.160000,18.160000,18.160000,18.160000,0
2021-02-02,18.330000,18.330000,18.330000,18.330000,18.330000,0
2021-02-03,18.360001,18.360001,18.360001,18.360001,18.360001,0
2021-02-04,18.480000,18.480000,18.480000,18.480000,18.480000,0
2021-02-05,18.559999,18.559999,18.559999,18.559999,18.559999,0
2021-02-08,18.709999,18.709999,18.709999,18.709999,18.709999,0
2021-02-09,18.740000,18.740000,18.740000,18.740000,18.740000,0
2021-02-10,18.740000,18.740000,18.740000,18.740000,18.740000,0
2021-02-11,18.799999,18.799999,18.799999,18.799999,18.799999,0
2021-02-12,18.860001,18.860001,18.860001,18.860001,18.860001,0
2021-02-16,18.870001,18.870001,18.870001,18.870001,18.870001,0
2021-02-17,18.830000,18.830000,18.830000,18.830000,18.830000,0
2021-02-18,18.719999,18.719999,18.719999,18.719999,18.719999,0
2021-02-19,18.760000,18.760000,18.760000,18.760000,18.760000,0
2021-02-22,18.639999,18.639999,18.639999,18.639999,18.639999,0
2021-02-23,18.629999,18.629999,18.629999,18.629999,18.629999,0
2021-02-24,18.750000,18.750000,18.750000,18.750000,18.750000,0
2021-02-25,18.379999,18.379999,18.379999,18.379999,18.379999,0
2021-02-26,18.290001,18.290001,18.290001,18.290001,18.290001,0
2021-03-01,18.629999,18.629999,18.629999,18.629999,18.629999,0
2021-03-02,18.520000,18.520000,18.520000,18.520000,18.520000,0
2021-03-03,18.370001,18.370001,18.370001,18.370001,18.370001,0
2021-03-04,18.120001,18.120001,18.120001,18.120001,18.120001,0
2021-03-05,18.330000,18.330000,18.330000,18.330000,18.330000,0
2021-03-08,18.209999,18.209999,18.209999,18.209999,18.209999,0
2021-03-09,18.430000,18.430000,18.430000,18.430000,18.430000,0
2021-03-10,18.520000,18.520000,18.520000,18.520000,18.520000,0
2021-03-11,18.730000,18.730000,18.730000,18.730000,18.730000,0
2021-03-12,18.730000,18.730000,18.730000,18.730000,18.730000,0
2021-03-15,18.799999,18.799999,18.799999,18.799999,18.799999,0
2021-03-16,18.780001,18.780001,18.780001,18.780001,18.780001,0
2021-03-17,18.830000,18.830000,18.830000,18.830000,18.830000,0
2021-03-18,18.600000,18.600000,18.600000,18.600000,18.600000,0
2021-03-19,18.620001,18.620001,18.620001,18.620001,18.620001,0
2021-03-22,18.680000,18.680000,18.680000,18.680000,18.680000,0
2021-03-23,18.490000,18.490000,18.490000,18.490000,18.490000,0
2021-03-24,18.370001,18.370001,18.370001,18.370001,18.370001,0
2021-03-25,18.469999,18.469999,18.469999,18.469999,18.469999,0
2021-03-26,18.719999,18.719999,18.719999,18.719999,18.719999,0
2021-03-29,18.620001,18.620001,18.620001,18.620001,18.620001,0
2021-03-30,18.629999,18.629999,18.629999,18.629999,18.629999,0
2021-03-31,18.670000,18.670000,18.670000,18.670000,18.670000,0
2021-04-01,18.889999,18.889999,18.889999,18.889999,18.889999,0
2021-04-05,19.049999,19.049999,19.049999,19.049999,19.049999,0
2021-04-06,19.049999,19.049999,19.049999,19.049999,19.049999,0
2021-04-07,19.040001,19.040001,19.040001,19.040001,19.040001,0
2021-04-08,19.139999,19.139999,19.139999,19.139999,19.139999,0
2021-04-09,19.200001,19.200001,19.200001,19.200001,19.200001,0
2021-04-12,19.170000,19.170000,19.170000,19.170000,19.170000,0
2021-04-13,19.230000,19.230000,19.230000,19.230000,19.230000,0
2021-04-14,19.219999,19.219999,19.219999,19.219999,19.219999,0
2021-04-15,19.379999,19.379999,19.379999,19.379999,19.379999,0
2021-04-16,19.450001,19.450001,19.450001,19.450001,19.450001,0
2021-04-19,19.370001,19.370001,19.370001,19.370001,19.370001,0
2021-04-20,19.209999,19.209999,19.209999,19.209999,19.209999,0
2021-04-21,19.360001,19.360001,19.360001,19.360001,19.360001,0
2021-04-22,19.270000,19.270000,19.270000,19.270000,19.270000,0
2021-04-23,19.459999,19.459999,19.459999,19.459999,19.459999,0
2021-04-26,19.520000,19.520000,19.520000,19.520000,19.520000,0
2021-04-27,19.510000,19.510000,19.510000,19.510000,19.510000,0
2021-04-28,19.530001,19.530001,19.530001,19.530001,19.530001,0
2021-04-29,19.580000,19.580000,19.580000,19.580000,19.580000,0
2021-04-30,19.420000,19.420000,19.420000,19.420000,19.420000,0
2021-05-03,19.480000,19.480000,19.480000,19.480000,19.480000,0
2021-05-04,19.330000,19.330000,19.330000,19.330000,19.330000,0
2021-05-05,19.379999,19.379999,19.379999,19.379999,19.379999,0
2021-05-06,19.480000,19.480000,19.480000,19.480000,19.480000,0
2021-05-07,19.629999,19.629999,19.629999,19.629999,19.629999,0
2021-05-10,19.469999,19.469999,19.469999,19.469999,19.469999,0
2021-05-11,19.320000,19.320000,19.320000,19.320000,19.320000,0
2021-05-12,18.969999,18.969999,18.969999,18.969999,18.969999,0
2021-05-13,19.110001,19.110001,19.110001,19.110001,19.110001,0
2021-05-14,19.370001,19.370001,19.370001,19.370001,19.370001,0
2021-05-17,19.340000,19.340000,19.340000,19.340000,19.340000,0
2021-05-18,19.299999,19.299999,19.299999,19.299999,19.299999,0
2021-05-19,19.230000,19.230000,19.230000,19.230000,19.230000,0
2021-05-20,19.410000,19.410000,19.410000,19.410000,19.410000,0
2021-05-21,19.400000,19.400000,19.400000,19.400000,19.400000,0
2021-05-24,19.540001,19.540001,19.540001,19.540001,19.540001,0
2021-05-25,19.520000,19.520000,19.520000,19.520000,19.520000,0
2021-05-26,19.580000,19.580000,19.580000,19.580000,19.580000,0
2021-05-27,19.629999,19.629999,19.629999,19.629999,19.629999,0
2021-05-28,19.650000,19.650000,19.650000,19.650000,19.650000,0
2021-06-01,19.719999,19.719999,19.719999,19.719999,19.719999,0
2021-06-02,19.750000,19.750000,19.750000,19.750000,19.750000,0
2021-06-03,19.670000,19.670000,19.670000,19.670000,19.670000,0
2021-06-04,19.809999,19.809999,19.809999,19.809999,19.809999,0
2021-06-07,19.830000,19.830000,19.830000,19.830000,19.830000,0
2021-06-08,19.850000,19.850000,19.850000,19.850000,19.850000,0
2021-06-09,19.809999,19.809999,19.809999,19.809999,19.809999,0
2021-06-10,19.879999,19.879999,19.879999,19.879999,19.879999,0
2021-06-11,19.920000,19.920000,19.920000,19.920000,19.920000,0
2021-06-14,19.930000,19.930000,19.930000,19.930000,19.930000,0
2021-06-15,19.889999,19.889999,19.889999,19.889999,19.889999,0
2021-06-16,19.790001,19.790001,19.790001,19.790001,19.790001,0
2021-06-17,19.740000,19.740000,19.740000,19.740000,19.740000,0
2021-06-18,19.530001,19.530001,19.530001,19.530001,19.530001,0
2021-06-21,19.730000,19.730000,19.730000,19.730000,19.730000,0
2021-06-22,19.790001,19.790001,19.790001,19.790001,19.790001,0
2021-06-23,19.760000,19.760000,19.760000,19.760000,19.760000,0
2021-06-24,19.879999,19.879999,19.879999,19.879999,19.879999,0
2021-06-25,19.940001,19.940001,19.940001,19.940001,19.940001,0
2021-06-28,19.930000,19.930000,19.930000,19.930000,19.930000,0
2021-06-29,19.940001,19.940001,19.940001,19.940001,19.940001,0
2021-06-30,19.900000,19.900000,19.900000,19.900000,19.900000,0
2021-07-01,19.959999,19.959999,19.959999,19.959999,19.959999,0
2021-07-02,20.049999,20.049999,20.049999,20.049999,20.049999,0
2021-07-06,19.980000,19.980000,19.980000,19.980000,19.980000,0
2021-07-07,20.020000,20.020000,20.020000,20.020000,20.020000,0
2021-07-08,19.840000,19.840000,19.840000,19.840000,19.840000,0
2021-07-09,20.070000,20.070000,20.070000,20.070000,20.070000,0
2021-07-12,20.110001,20.110001,20.110001,20.110001,20.110001,0
2021-07-13,20.020000,20.020000,20.020000,20.020000,20.020000,0
2021-07-14,20.030001,20.030001,20.030001,20.030001,20.030001,0
2021-07-15,19.959999,19.959999,19.959999,19.959999,19.959999,0
2021-07-16,19.830000,19.830000,19.830000,19.830000,19.830000,0
2021-07-19,19.590000,19.590000,19.590000,19.590000,19.590000,0
2021-07-20,19.809999,19.809999,19.809999,19.809999,19.809999,0
2021-07-21,19.969999,19.969999,19.969999,19.969999,19.969999,0
2021-07-22,20.000000,20.000000,20.000000,20.000000,20.000000,0
2021-07-23,20.129999,20.129999,20.129999,20.129999,20.129999,0
2021-07-26,20.129999,20.129999,20.129999,20.129999,20.129999,0
2021-07-27,20.030001,20.030001,20.030001,20.030001,20.030001,0
2021-07-28,20.110001,20.110001,20.110001,20.110001,20.110001,0
2021-07-29,20.200001,20.200001,20.200001,20.200001,20.200001,0
2021-07-30,20.100000,20.100000,20.100000,20.100000,20.100000,0
2021-08-02,20.100000,20.100000,20.100000,20.100000,20.100000,0
2021-08-03,20.209999,20.209999,20.209999,20.209999,20.209999,0
2021-08-04,20.160000,20.160000,20.160000,20.160000,20.160000,0
2021-08-05,20.260000,20.260000,20.260000,20.260000,20.260000,0
2021-08-06,20.260000,20.260000,20.260000,20.260000,20.260000,0
2021-08-09,20.209999,20.209999,20.209999,20.209999,20.209999,0
2021-08-10,20.230000,20.230000,20.230000,20.230000,20.230000,0
2021-08-11,20.299999,20.299999,20.299999,20.299999,20.299999,0
2021-08-12,20.299999,20.299999,20.299999,20.299999,20.299999,0
