Date,Close
2013-12-26,25.2
2013-12-27,22.45
2013-12-28,22.53
2013-12-29,23.11
2013-12-30,24.89
2013-12-31,24.45
2014-01-01,24.59
2014-01-02,25.52
2014-01-03,24.14
2014-01-04,25.23
2014-01-05,26.48
2014-01-06,29.58
2014-01-07,25.28
2014-01-08,24.01
2014-01-09,24.07
2014-01-10,24.51
2014-01-11,26.36
2014-01-12,25.42
2014-01-13,23.79
2014-01-14,23.78
2014-01-15,25.06
2014-01-16,25.0
2014-01-17,23.75
2014-01-18,24.03
2014-01-19,24.82
2014-01-20,25.48
2014-01-21,24.76
2014-01-22,24.67
2014-01-23,23.56
2014-01-24,20.87
2014-01-25,21.36
2014-01-26,23.1
2014-01-27,23.08
2014-01-28,21.61
2014-01-29,21.84
2014-01-30,21.24
2014-01-31,21.66
2014-02-01,23.0
2014-02-02,22.89
2014-02-03,21.76
2014-02-04,21.64
2014-02-05,21.49
2014-02-06,20.36
2014-02-07,19.11
2014-02-08,18.55
2014-02-09,18.46
2014-02-10,17.09
2014-02-11,18.18
2014-02-12,17.09
2014-02-13,16.41
2014-02-14,15.96
2014-02-15,16.09
2014-02-16,15.42
2014-02-17,15.78
2014-02-18,15.43
2014-02-19,15.66
2014-02-20,14.73
2014-02-21,13.89
2014-02-22,14.04
2014-02-23,15.79
2014-02-24,14.88
2014-02-25,13.61
2014-02-26,14.31
2014-02-27,14.18
2014-02-28,13.69
2014-03-01,13.73
2014-03-02,13.14
2014-03-03,13.61
2014-03-04,16.45
2014-03-05,16.11
2014-03-06,16.3
2014-03-07,15.85
2014-03-08,15.4
2014-03-09,16.02
2014-03-10,15.83
2014-03-11,16.15
2014-03-12,17.19
2014-03-13,17.02
2014-03-14,16.59
2014-03-15,16.94
2014-03-16,17.31
2014-03-17,17.33
2014-03-18,19.27
2014-03-19,17.59
2014-03-20,16.41
2014-03-21,15.86
2014-03-22,15.81
2014-03-23,15.42
2014-03-24,16.03
2014-03-25,16.28
2014-03-26,16.21
2014-03-27,15.29
2014-03-28,14.27
2014-03-29,13.71
2014-03-30,12.74
2014-03-31,12.98
2014-04-01,13.32
2014-04-02,11.87
2014-04-03,11.3
2014-04-04,11.2
2014-04-05,11.39
2014-04-06,11.61
2014-04-07,11.42
2014-04-08,11.43
2014-04-09,11.18
2014-04-10,8.29
2014-04-11,10.83
2014-04-12,10.75
2014-04-13,10.33
2014-04-14,11.49
2014-04-15,13.37
2014-04-16,13.51
2014-04-17,12.68
2014-04-18,12.15
2014-04-19,12.94
2014-04-20,12.67
2014-04-21,12.48
2014-04-22,12.18
2014-04-23,12.23
2014-04-24,12.59
2014-04-25,11.0
2014-04-26,10.7
2014-04-27,10.07
2014-04-28,10.15
2014-04-29,10.48
2014-04-30,11.01
2014-05-01,11.24
2014-05-02,10.68
2014-05-03,10.32
2014-05-04,10.33
2014-05-05,10.25
2014-05-06,10.39
2014-05-07,10.63
2014-05-08,10.55
2014-05-09,10.78
2014-05-10,10.87
2014-05-11,10.38
2014-05-12,10.45
2014-05-13,10.39
2014-05-14,10.52
2014-05-15,10.47
2014-05-16,10.39
2014-05-17,10.4
2014-05-18,10.36
2014-05-19,10.34
2014-05-20,10.68
2014-05-21,10.63
2014-05-22,10.66
2014-05-23,11.23
2014-05-24,11.19
2014-05-25,11.52
2014-05-26,11.49
2014-05-27,11.22
2014-05-28,11.05
2014-05-29,10.83
2014-05-30,11.42
2014-05-31,10.94
2014-06-01,11.14
2014-06-02,11.38
2014-06-03,11.56
2014-06-04,11.07
2014-06-05,11.33
2014-06-06,11.16
2014-06-07,11.17
2014-06-08,11.29
2014-06-09,11.15
2014-06-10,11.05
2014-06-11,10.86
2014-06-12,9.83
2014-06-13,10.13
2014-06-14,9.76
2014-06-15,9.96
2014-06-16,9.68
2014-06-17,9.61
2014-06-18,9.67
2014-06-19,9.41
2014-06-20,9.36
2014-06-21,9.75
2014-06-22,9.7
2014-06-23,9.61
2014-06-24,9.57
2014-06-25,9.1
2014-06-26,9.05
2014-06-27,9.22
2014-06-28,9.15
2014-06-29,8.92
2014-06-30,8.9
2014-07-01,8.24
2014-07-02,8.13
2014-07-03,8.0
2014-07-04,7.27
2014-07-05,7.27
2014-07-06,7.11
2014-07-07,7.56
2014-07-08,7.73
2014-07-09,7.75
2014-07-10,7.77
2014-07-11,7.83
2014-07-12,8.69
2014-07-13,8.97
2014-07-14,8.68
2014-07-15,8.69
2014-07-16,8.35
2014-07-17,8.76
2014-07-18,8.81
2014-07-19,8.73
2014-07-20,8.54
2014-07-21,8.57
2014-07-22,8.55
2014-07-23,8.44
2014-07-24,7.77
2014-07-25,7.81
2014-07-26,7.59
2014-07-27,7.72
2014-07-28,7.59
2014-07-29,7.64
2014-07-30,7.22
2014-07-31,7.54
2014-08-01,7.67
2014-08-02,7.63
2014-08-03,7.53
2014-08-04,7.39
2014-08-05,7.2
2014-08-06,7.17
2014-08-07,7.16
2014-08-08,7.04
2014-08-09,6.93
2014-08-10,6.92
2014-08-11,6.04
2014-08-12,5.64
2014-08-13,5.04
2014-08-14,5.05
2014-08-15,5.03
2014-08-16,4.97
2014-08-17,4.37
2014-08-18,3.72
2014-08-19,4.71
2014-08-20,5.48
2014-08-21,5.79
2014-08-22,5.27
2014-08-23,4.9
2014-08-24,5.46
2014-08-25,5.21
2014-08-26,5.55
2014-08-27,5.39
2014-08-28,5.25
2014-08-29,5.36
2014-08-30,5.19
2014-08-31,4.83
2014-09-01,4.72
2014-09-02,4.81
2014-09-03,4.86
2014-09-04,5.18
2014-09-05,4.95
2014-09-06,4.97
2014-09-07,5.14
2014-09-08,5.06
2014-09-09,5.04
2014-09-10,5.33
2014-09-11,5.45
2014-09-12,5.34
2014-09-13,5.43
2014-09-14,5.38
2014-09-15,5.14
2014-09-16,5.05
2014-09-17,5.02
2014-09-18,4.68
2014-09-19,4.32
2014-09-20,4.26
2014-09-21,4.21
2014-09-22,4.21
2014-09-23,4.74
2014-09-24,4.65
2014-09-25,4.49
2014-09-26,4.43
2014-09-27,4.41
2014-09-28,4.22
2014-09-29,4.21
2014-09-30,4.49
2014-10-01,4.41
2014-10-02,4.28
2014-10-03,4.13
2014-10-04,3.87
2014-10-05,3.72
2014-10-06,3.78
2014-10-07,3.81
2014-10-08,3.92
2014-10-09,3.85
2014-10-10,3.76
2014-10-11,3.75
2014-10-12,3.87
2014-10-13,3.86
2014-10-14,4.07
2014-10-15,4.02
2014-10-16,3.96
2014-10-17,3.98
2014-10-18,4.03
2014-10-19,3.98
2014-10-20,3.89
2014-10-21,3.93
2014-10-22,3.83
2014-10-23,3.72
2014-10-24,3.72
2014-10-25,3.66
2014-10-26,3.71
2014-10-27,3.78
2014-10-28,3.82
2014-10-29,3.7
2014-10-30,3.78
2014-10-31,3.72
2014-11-01,3.56
2014-11-02,3.59
2014-11-03,3.57
2014-11-04,3.59
2014-11-05,3.63
2014-11-06,3.66
2014-11-07,3.56
2014-11-08,3.56
2014-11-09,3.65
2014-11-10,3.67
2014-11-11,3.66
2014-11-12,3.95
2014-11-13,4.01
2014-11-14,3.97
2014-11-15,3.87
2014-11-16,3.89
2014-11-17,3.86
2014-11-18,3.74
2014-11-19,3.77
2014-11-20,3.6
2014-11-21,3.48
2014-11-22,3.52
2014-11-23,3.6
2014-11-24,3.6
2014-11-25,3.57
2014-11-26,3.54
2014-11-27,3.55
2014-11-28,3.6
2014-11-29,3.56
2014-11-30,3.56
2014-12-01,3.57
2014-12-02,3.62
2014-12-03,3.59
2014-12-04,3.55
2014-12-05,3.6
2014-12-06,3.59
2014-12-07,3.7
2014-12-08,3.64
2014-12-09,3.5
2014-12-10,3.48
2014-12-11,3.44
2014-12-12,3.46
2014-12-13,3.46
2014-12-14,3.48
2014-12-15,3.45
2014-12-16,3.02
2014-12-17,2.94
2014-12-18,2.8
2014-12-19,2.86
2014-12-20,2.93
2014-12-21,2.84
2014-12-22,2.87
2014-12-23,2.86
2014-12-24,2.72
2014-12-25,2.7
2014-12-26,2.78
2014-12-27,2.72
2014-12-28,2.73
2014-12-29,2.7
2014-12-30,2.71
2014-12-31,2.73
2015-01-01,2.71
2015-01-02,2.68
2015-01-03,2.16
2015-01-04,1.94
2015-01-05,2.08
2015-01-06,2.13
2015-01-07,2.16
2015-01-08,2.04
2015-01-09,2.01
2015-01-10,1.65
2015-01-11,1.76
2015-01-12,1.73
2015-01-13,1.57
2015-01-14,1.15
2015-01-15,1.28
2015-01-16,1.4
2015-01-17,1.32
2015-01-18,1.33
2015-01-19,1.35
2015-01-20,1.33
2015-01-21,1.36
2015-01-22,1.42
2015-01-23,1.44
2015-01-24,1.86
2015-01-25,2.26
2015-01-26,2.1
2015-01-27,1.99
2015-01-29,1.93
2015-01-30,1.92
2015-01-31,1.88
2015-02-01,1.81
2015-02-02,1.89
2015-02-03,1.82
2015-02-04,1.81
2015-02-05,1.75
2015-02-06,1.75
2015-02-07,1.79
2015-02-08,1.79
2015-02-09,1.74
2015-02-10,1.77
2015-02-11,1.74
2015-02-12,1.76
2015-02-13,1.82
2015-02-14,1.94
2015-02-15,1.84
2015-02-16,1.81
2015-02-17,1.85
2015-02-18,1.82
2015-02-19,1.84
2015-02-20,1.84
2015-02-21,1.85
2015-02-22,1.8
2015-02-23,1.81
2015-02-24,1.82
2015-02-25,1.8
2015-02-26,1.8
2015-02-27,1.85
2015-02-28,1.84
2015-03-01,1.88
2015-03-02,1.91
2015-03-03,1.95
2015-03-04,1.94
2015-03-05,1.92
2015-03-06,1.91
2015-03-07,1.92
2015-03-08,1.9
2015-03-09,1.93
2015-03-10,2.0
2015-03-11,2.02
2015-03-12,2.05
2015-03-13,2.01
2015-03-14,1.99
2015-03-15,2.02
2015-03-16,2.02
2015-03-17,1.98
2015-03-18,1.74
2015-03-19,1.77
2015-03-20,1.77
2015-03-21,1.75
2015-03-22,1.8
2015-03-23,1.78
2015-03-24,1.68
2015-03-25,1.68
2015-03-26,1.69
2015-03-27,1.69
2015-03-28,1.7
2015-03-29,1.65
2015-03-30,1.67
2015-03-31,1.65
2015-04-01,1.66
2015-04-02,1.68
2015-04-03,1.69
2015-04-04,1.68
2015-04-05,1.7
2015-04-06,1.68
2015-04-07,1.67
2015-04-08,1.62
2015-04-09,1.58
2015-04-10,1.51
2015-04-11,1.45
2015-04-12,1.47
2015-04-13,1.38
2015-04-14,1.38
2015-04-15,1.38
2015-04-16,1.41
2015-04-17,1.41
2015-04-18,1.41
2015-04-19,1.39
2015-04-20,1.4
2015-04-21,1.43
2015-04-22,1.45
2015-04-23,1.46
2015-04-24,1.42
2015-04-25,1.4
2015-04-26,1.33
2015-04-27,1.39
2015-04-28,1.37
2015-04-29,1.38
2015-04-30,1.45
2015-05-01,1.41
2015-05-02,1.42
2015-05-03,1.43
2015-05-04,1.41
2015-05-05,1.41
2015-05-06,1.39
2015-05-07,1.45
2015-05-08,1.47
2015-05-09,1.45
2015-05-10,1.43
2015-05-11,1.44
2015-05-12,1.44
2015-05-13,1.45
2015-05-14,1.45
2015-05-15,1.45
2015-05-16,1.44
2015-05-17,1.45
2015-05-18,1.44
2015-05-19,1.45
2015-05-20,1.46
2015-05-21,1.48
2015-05-22,1.83
2015-05-23,1.82
2015-05-24,1.82
2015-05-25,1.8
2015-05-26,1.81
2015-05-27,1.84
2015-05-28,1.83
2015-05-29,1.83
2015-05-30,1.81
2015-05-31,1.63
2015-06-01,1.62
2015-06-02,1.67
2015-06-03,1.69
2015-06-04,1.66
2015-06-05,1.75
2015-06-06,1.76
2015-06-07,1.74
2015-06-08,1.79
2015-06-09,1.8
2015-06-10,1.76
2015-06-11,1.8
2015-06-12,1.8
2015-06-13,1.86
2015-06-14,1.99
2015-06-15,2.01
2015-06-16,2.85
2015-06-17,2.86
2015-06-18,3.09
2015-06-19,2.8
2015-06-20,3.02
2015-06-21,3.01
2015-06-22,3.02
2015-06-23,2.97
2015-06-24,2.8
2015-06-25,2.84
2015-06-26,2.86
2015-06-27,3.1
2015-06-28,3.06
2015-06-29,3.69
2015-06-30,4.11
2015-07-01,3.92
2015-07-02,4.09
2015-07-03,4.14
2015-07-04,4.14
2015-07-05,4.79
2015-07-06,5.42
2015-07-07,5.27
2015-07-08,6.3
2015-07-09,7.66
2015-07-10,4.43
2015-07-11,4.32
2015-07-12,5.25
2015-07-13,4.71
2015-07-14,4.59
2015-07-15,4.16
2015-07-16,3.58
2015-07-17,3.77
2015-07-18,3.96
2015-07-19,3.66
2015-07-20,3.88
2015-07-21,3.79
2015-07-22,3.82
2015-07-23,3.79
2015-07-24,4.61
2015-07-25,4.64
2015-07-26,4.64
2015-07-27,4.66
2015-07-28,5.07
2015-07-29,4.82
2015-07-30,4.57
2015-07-31,4.62
2015-08-01,4.19
2015-08-02,4.18
2015-08-03,4.29
2015-08-04,4.38
2015-08-05,4.34
2015-08-06,4.05
2015-08-07,4.18
2015-08-08,3.91
2015-08-09,3.9
2015-08-10,3.94
2015-08-11,4.12
2015-08-12,4.06
2015-08-13,3.89
2015-08-14,4.02
2015-08-15,3.91
2015-08-16,3.95
2015-08-17,3.97
2015-08-18,3.93
2015-08-19,3.48
2015-08-20,3.6
2015-08-21,3.58
2015-08-22,3.5
2015-08-23,3.39
2015-08-24,3.0
2015-08-25,2.97
2015-08-26,3.01
2015-08-27,2.87
2015-08-28,2.94
2015-08-29,2.88
2015-08-30,2.83
2015-08-31,2.84
2015-09-01,2.82
2015-09-02,2.8
2015-09-03,2.64
2015-09-04,2.71
2015-09-05,2.93
2015-09-06,3.07
2015-09-07,3.05
2015-09-08,3.06
2015-09-09,2.94
2015-09-10,2.94
2015-09-11,2.96
2015-09-12,2.85
2015-09-13,2.81
2015-09-14,2.85
2015-09-15,2.82
2015-09-16,2.8
2015-09-17,2.92
2015-09-18,2.96
2015-09-19,2.86
2015-09-20,2.83
2015-09-21,2.8
2015-09-22,2.83
2015-09-23,2.85
2015-09-24,2.93
2015-09-25,2.89
2015-09-26,2.87
2015-09-27,2.86
2015-09-28,3.06
2015-09-29,2.99
2015-09-30,3.0
2015-10-01,3.0
2015-10-02,2.98
2015-10-03,3.03
2015-10-04,2.99
2015-10-05,3.0
2015-10-06,3.15
2015-10-07,3.05
2015-10-08,3.06
2015-10-09,3.11
2015-10-10,3.13
2015-10-11,3.16
2015-10-12,3.14
2015-10-13,3.19
2015-10-14,3.13
2015-10-15,3.09
2015-10-16,3.08
2015-10-17,3.06
2015-10-18,3.02
2015-10-19,3.05
2015-10-20,3.1
2015-10-21,3.09
2015-10-22,3.11
2015-10-23,3.12
2015-10-24,3.11
2015-10-25,3.06
2015-10-26,3.11
2015-10-27,3.1
2015-10-28,3.09
2015-10-29,3.87
2015-10-30,3.97
2015-10-31,3.63
2015-11-01,3.82
2015-11-02,4.13
2015-11-03,4.53
2015-11-04,4.05
2015-11-05,3.84
2015-11-06,3.5
2015-11-07,3.55
2015-11-08,3.39
2015-11-09,3.38
2015-11-10,3.15
2015-11-11,2.94
2015-11-12,3.3
2015-11-13,3.23
2015-11-14,3.19
2015-11-15,3.08
2015-11-16,3.21
2015-11-17,3.21
2015-11-18,3.22
2015-11-19,3.13
2015-11-20,3.12
2015-11-21,3.14
2015-11-22,3.14
2015-11-23,3.13
2015-11-24,3.11
2015-11-25,3.31
2015-11-26,3.65
2015-11-27,3.57
2015-11-28,3.49
2015-11-29,3.66
2015-11-30,3.62
2015-12-01,3.44
2015-12-02,3.33
2015-12-03,3.37
2015-12-04,3.36
2015-12-05,3.53
2015-12-06,3.48
2015-12-07,3.62
2015-12-08,3.69
2015-12-09,3.65
2015-12-10,3.63
2015-12-11,3.82
2015-12-12,3.59
2015-12-13,3.6
2015-12-14,3.58
2015-12-15,3.81
2015-12-16,3.67
2015-12-17,3.73
2015-12-18,3.76
2015-12-19,3.74
2015-12-20,3.51
2015-12-21,3.43
2015-12-22,3.38
2015-12-23,3.57
2015-12-24,3.62
2015-12-25,3.61
2015-12-26,3.45
2015-12-27,3.5
2015-12-28,3.45
2015-12-29,3.49
2015-12-30,3.46
2015-12-31,3.47
2016-01-01,3.51
2016-01-02,3.51
2016-01-03,3.49
2016-01-04,3.5
2016-01-05,3.47
2016-01-06,3.46
2016-01-07,3.6
2016-01-08,3.58
2016-01-09,3.57
2016-01-10,3.54
2016-01-11,3.56
2016-01-12,3.53
2016-01-13,3.48
2016-01-14,3.46
2016-01-15,3.02
2016-01-16,3.08
2016-01-17,3.02
2016-01-18,3.03
2016-01-19,3.0
2016-01-20,3.39
2016-01-21,3.2
2016-01-22,3.04
2016-01-23,3.1
2016-01-24,3.18
2016-01-25,3.12
2016-01-26,3.14
2016-01-27,3.26
2016-01-28,3.09
2016-01-29,3.08
2016-01-30,3.06
2016-01-31,3.0
2016-02-01,3.05
2016-02-02,3.05
2016-02-03,3.03
2016-02-04,3.14
2016-02-05,3.11
2016-02-06,3.06
2016-02-07,3.07
2016-02-08,3.04
2016-02-09,3.06
2016-02-10,3.07
2016-02-11,3.04
2016-02-12,3.08
2016-02-13,3.12
2016-02-14,3.16
2016-02-15,3.13
2016-02-16,3.19
2016-02-17,3.22
2016-02-18,3.23
2016-02-19,3.23
2016-02-20,3.46
2016-02-21,3.44
2016-02-22,3.48
2016-02-23,3.39
2016-02-24,3.35
2016-02-25,3.35
2016-02-26,3.4
2016-02-27,3.4
2016-02-28,3.43
2016-02-29,3.42
2016-03-01,3.39
2016-03-02,3.36
2016-03-03,3.31
2016-03-04,3.23
2016-03-05,3.16
2016-03-06,3.18
2016-03-07,3.25
2016-03-08,3.23
2016-03-09,3.26
2016-03-10,3.28
2016-03-11,3.36
2016-03-12,3.27
2016-03-13,3.29
2016-03-14,3.3
2016-03-15,3.3
2016-03-16,3.3
2016-03-17,3.3
2016-03-18,3.17
2016-03-19,3.17
2016-03-20,3.2
2016-03-21,3.2
2016-03-22,3.22
2016-03-23,3.23
2016-03-24,3.21
2016-03-25,3.22
2016-03-26,3.22
2016-03-27,3.28
2016-03-28,3.25
2016-03-29,3.23
2016-03-30,3.21
2016-03-31,3.24
2016-04-01,3.24
2016-04-02,3.26
2016-04-03,3.25
2016-04-04,3.24
2016-04-05,3.26
2016-04-06,3.25
2016-04-07,3.24
2016-04-08,3.21
2016-04-09,3.22
2016-04-10,3.24
2016-04-11,3.24
2016-04-12,3.28
2016-04-13,3.25
2016-04-14,3.26
2016-04-15,3.29
2016-04-16,3.29
2016-04-17,3.27
2016-04-18,3.26
2016-04-19,3.29
2016-04-20,3.29
2016-04-21,3.36
2016-04-22,3.35
2016-04-23,3.37
2016-04-24,3.64
2016-04-25,3.75
2016-04-26,4.04
2016-04-27,3.95
2016-04-28,3.81
2016-04-29,3.82
2016-04-30,3.65
2016-05-01,3.72
2016-05-02,3.7
2016-05-03,3.75
2016-05-04,3.75
2016-05-05,3.73
2016-05-06,3.82
2016-05-07,3.98
2016-05-08,3.95
2016-05-09,4.11
2016-05-10,3.79
2016-05-11,3.88
2016-05-12,3.86
2016-05-13,3.96
2016-05-14,4.02
2016-05-15,4.09
2016-05-16,4.02
2016-05-17,3.97
2016-05-18,4.01
2016-05-19,3.86
2016-05-20,3.9
2016-05-21,3.97
2016-05-22,3.93
2016-05-23,3.97
2016-05-24,3.95
2016-05-25,4.03
2016-05-26,4.09
2016-05-27,4.57
2016-05-28,4.49
2016-05-29,4.49
2016-05-30,4.61
2016-05-31,4.66
2016-06-01,4.73
2016-06-02,4.72
2016-06-03,4.87
2016-06-04,4.84
2016-06-05,4.81
2016-06-06,4.96
2016-06-07,4.8
2016-06-08,4.8
2016-06-09,4.75
2016-06-10,4.89
2016-06-11,5.0
2016-06-12,5.3
2016-06-13,5.34
2016-06-14,5.22
2016-06-15,5.26
2016-06-16,5.67
2016-06-17,5.6
2016-06-18,5.6
2016-06-19,5.59
2016-06-20,5.29
2016-06-21,4.89
2016-06-22,3.88
2016-06-23,3.87
2016-06-24,4.28
2016-06-25,4.25
2016-06-26,4.12
2016-06-27,4.14
2016-06-28,4.11
2016-06-29,4.06
2016-06-30,4.05
2016-07-01,4.28
2016-07-02,4.33
2016-07-03,4.27
2016-07-04,4.54
2016-07-05,4.45
2016-07-06,4.5
2016-07-07,4.09
2016-07-08,4.24
2016-07-09,4.14
2016-07-10,4.13
2016-07-11,4.12
2016-07-12,4.17
2016-07-13,4.14
2016-07-14,4.16
2016-07-15,4.16
2016-07-16,4.16
2016-07-17,4.2
2016-07-18,4.17
2016-07-19,4.18
2016-07-20,4.17
2016-07-21,4.15
2016-07-22,4.06
2016-07-23,4.06
2016-07-24,4.07
2016-07-25,4.05
2016-07-26,3.97
2016-07-27,3.98
2016-07-28,3.97
2016-07-29,4.09
2016-07-30,4.08
2016-07-31,3.96
2016-08-01,3.87
2016-08-02,3.55
2016-08-03,3.74
2016-08-04,3.76
2016-08-05,3.74
2016-08-06,3.77
2016-08-07,3.79
2016-08-08,3.8
2016-08-09,3.75
2016-08-10,3.76
2016-08-11,3.78
2016-08-12,3.77
2016-08-13,3.72
2016-08-14,3.65
2016-08-15,3.59
2016-08-16,3.62
2016-08-17,3.6
2016-08-18,3.6
2016-08-19,3.6
2016-08-20,3.62
2016-08-21,3.61
2016-08-22,3.64
2016-08-23,3.94
2016-08-24,3.86
2016-08-25,3.79
2016-08-26,3.83
2016-08-27,3.74
2016-08-28,3.75
2016-08-29,3.76
2016-08-30,3.81
2016-08-31,3.77
2016-09-01,3.83
2016-09-02,3.82
2016-09-03,3.87
2016-09-04,4.0
2016-09-05,3.97
2016-09-06,3.97
2016-09-07,3.99
2016-09-08,4.0
2016-09-09,3.97
2016-09-10,3.97
2016-09-11,3.87
2016-09-12,3.81
2016-09-13,3.82
2016-09-14,3.83
2016-09-15,3.8
2016-09-16,3.81
2016-09-17,3.81
2016-09-18,3.83
2016-09-19,3.83
2016-09-20,3.82
2016-09-21,3.77
2016-09-22,3.76
2016-09-23,3.81
2016-09-24,3.82
2016-09-25,3.81
2016-09-26,3.85
2016-09-27,3.84
2016-09-28,3.84
2016-09-29,3.85
2016-09-30,3.83
2016-10-01,3.84
2016-10-02,3.84
2016-10-03,3.85
2016-10-04,3.83
2016-10-05,3.84
2016-10-06,3.83
2016-10-07,3.85
2016-10-08,3.83
2016-10-09,3.81
2016-10-10,3.77
2016-10-11,3.83
2016-10-12,3.8
2016-10-13,3.89
2016-10-14,3.88
2016-10-15,3.87
2016-10-16,3.88
2016-10-17,3.85
2016-10-18,3.83
2016-10-19,3.8
2016-10-20,3.79
2016-10-21,3.8
