Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,29.729999542236328,29.729999542236328,29.729999542236328,29.729999542236328,25.821632385253906,0
2015-01-05,29.25,29.25,29.25,29.25,25.404733657836914,0
2015-01-06,29.010000228881836,29.010000228881836,29.010000228881836,29.010000228881836,25.196285247802734,0
2015-01-07,29.290000915527344,29.290000915527344,29.290000915527344,29.290000915527344,25.439477920532227,0
2015-01-08,29.729999542236328,29.729999542236328,29.729999542236328,29.729999542236328,25.821632385253906,0
2015-01-09,29.540000915527344,29.540000915527344,29.540000915527344,29.540000915527344,25.656612396240234,0
2015-01-12,29.389999389648438,29.389999389648438,29.389999389648438,29.389999389648438,25.526329040527344,0
2015-01-13,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,25.51764488220215,0
2015-01-14,29.260000228881836,29.260000228881836,29.260000228881836,29.260000228881836,25.413419723510742,0
2015-01-15,29.1299991607666,29.1299991607666,29.1299991607666,29.1299991607666,25.300508499145508,0
2015-01-16,29.440000534057617,29.440000534057617,29.440000534057617,29.440000534057617,25.56975555419922,0
2015-01-20,29.469999313354492,29.469999313354492,29.469999313354492,29.469999313354492,25.59581184387207,0
2015-01-21,29.610000610351562,29.610000610351562,29.610000610351562,29.610000610351562,25.717405319213867,0
2015-01-22,29.950000762939453,29.950000762939453,29.950000762939453,29.950000762939453,26.012712478637695,0
2015-01-23,29.850000381469727,29.850000381469727,29.850000381469727,29.850000381469727,25.925857543945312,0
2015-01-26,29.979999542236328,29.979999542236328,29.979999542236328,29.979999542236328,26.038766860961914,0
2015-01-27,29.760000228881836,29.760000228881836,29.760000228881836,29.760000228881836,25.847688674926758,0
2015-01-28,29.440000534057617,29.440000534057617,29.440000534057617,29.440000534057617,25.56975555419922,0
2015-01-29,29.65999984741211,29.65999984741211,29.65999984741211,29.65999984741211,25.760835647583008,0
2015-01-30,29.31999969482422,29.31999969482422,29.31999969482422,29.31999969482422,25.465534210205078,0
2015-02-02,29.6299991607666,29.6299991607666,29.6299991607666,29.6299991607666,25.734777450561523,0
2015-02-03,30.020000457763672,30.020000457763672,30.020000457763672,30.020000457763672,26.073511123657227,0
2015-02-04,29.889999389648438,29.889999389648438,29.889999389648438,29.889999389648438,25.96059799194336,0
2015-02-05,30.18000030517578,30.18000030517578,30.18000030517578,30.18000030517578,26.212474822998047,0
2015-02-06,30.010000228881836,30.010000228881836,30.010000228881836,30.010000228881836,26.0648250579834,0
2015-02-09,29.899999618530273,29.899999618530273,29.899999618530273,29.899999618530273,25.969282150268555,0
2015-02-10,30.1200008392334,30.1200008392334,30.1200008392334,30.1200008392334,26.160362243652344,0
2015-02-11,30.09000015258789,30.09000015258789,30.09000015258789,30.09000015258789,26.134305953979492,0
2015-02-12,30.399999618530273,30.399999618530273,30.399999618530273,30.399999618530273,26.403554916381836,0
2015-02-13,30.540000915527344,30.540000915527344,30.540000915527344,30.540000915527344,26.525150299072266,0
2015-02-17,30.579999923706055,30.579999923706055,30.579999923706055,30.579999923706055,26.559890747070312,0
2015-02-18,30.6299991607666,30.6299991607666,30.6299991607666,30.6299991607666,26.603315353393555,0
2015-02-19,30.610000610351562,30.610000610351562,30.610000610351562,30.610000610351562,26.58594512939453,0
2015-02-20,30.790000915527344,30.790000915527344,30.790000915527344,30.790000915527344,26.74228286743164,0
2015-02-23,30.760000228881836,30.760000228881836,30.760000228881836,30.760000228881836,26.716228485107422,0
2015-02-24,30.8700008392334,30.8700008392334,30.8700008392334,30.8700008392334,26.811767578125,0
2015-02-25,30.889999389648438,30.889999389648438,30.889999389648438,30.889999389648438,26.82913589477539,0
2015-02-26,30.84000015258789,30.84000015258789,30.84000015258789,30.84000015258789,26.785707473754883,0
2015-02-27,30.780000686645508,30.780000686645508,30.780000686645508,30.780000686645508,26.733598709106445,0
2015-03-02,30.889999389648438,30.889999389648438,30.889999389648438,30.889999389648438,26.82913589477539,0
2015-03-03,30.760000228881836,30.760000228881836,30.760000228881836,30.760000228881836,26.716228485107422,0
2015-03-04,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,26.62068748474121,0
2015-03-05,30.690000534057617,30.690000534057617,30.690000534057617,30.690000534057617,26.655427932739258,0
2015-03-06,30.299999237060547,30.299999237060547,30.299999237060547,30.299999237060547,26.31669807434082,0
2015-03-09,30.3700008392334,30.3700008392334,30.3700008392334,30.3700008392334,26.37749671936035,0
2015-03-10,29.90999984741211,29.90999984741211,29.90999984741211,29.90999984741211,25.977970123291016,0
2015-03-11,29.920000076293945,29.920000076293945,29.920000076293945,29.920000076293945,25.98665428161621,0
2015-03-12,30.25,30.25,30.25,30.25,26.273271560668945,0
2015-03-13,30.079999923706055,30.079999923706055,30.079999923706055,30.079999923706055,26.125621795654297,0
2015-03-16,30.40999984741211,30.40999984741211,30.40999984741211,30.40999984741211,26.4122371673584,0
2015-03-17,30.360000610351562,30.360000610351562,30.360000610351562,30.360000610351562,26.368812561035156,0
2015-03-18,30.780000686645508,30.780000686645508,30.780000686645508,30.780000686645508,26.733598709106445,0
2015-03-19,30.59000015258789,30.59000015258789,30.59000015258789,30.59000015258789,26.568572998046875,0
2015-03-20,30.93000030517578,30.93000030517578,30.93000030517578,30.93000030517578,26.86387825012207,0
2015-03-23,30.940000534057617,30.940000534057617,30.940000534057617,30.940000534057617,26.8725643157959,0
2015-03-24,30.84000015258789,30.84000015258789,30.84000015258789,30.84000015258789,26.785707473754883,0
2015-03-25,30.479999542236328,30.479999542236328,30.479999542236328,30.479999542236328,26.47303581237793,0
