Date,Close
2018-06-04,90.05
2018-06-05,90.12
2018-06-06,90.89
2018-06-07,90.85
2018-06-08,91.14
2018-06-11,91.23
2018-06-12,91.39
2018-06-13,91.02
2018-06-14,91.28
2018-06-15,91.2
2018-06-18,91.0
2018-06-19,90.64
2018-06-20,90.8
2018-06-21,90.23
2018-06-22,90.4
2018-06-27,88.59
2018-06-29,89.22
2018-07-02,89.5
2018-07-03,89.05
2018-07-05,89.85
2018-07-06,90.61
2018-07-09,91.44
2018-07-10,91.76
2018-07-11,91.11
2018-07-12,91.92
2018-07-13,92.01
2018-07-16,91.93
2018-07-17,92.3
2018-07-18,92.49
2018-07-19,92.14
2018-07-20,92.05
2018-07-23,92.22
2018-07-24,92.66
2018-07-25,93.51
2018-07-26,93.23
2018-07-27,92.62
2018-07-30,92.09
2018-07-31,92.54
2018-08-01,92.45
2018-08-02,92.92
2018-08-03,93.36
2018-08-06,93.7
2018-08-07,93.96
2018-08-08,93.94
2018-08-09,93.83
2018-08-10,93.19
2018-08-13,92.81
2018-08-14,93.41
2018-08-15,92.73
2018-08-16,93.49
2018-08-17,93.8
2018-08-20,94.04
2018-08-21,94.23
2018-08-22,94.19
2018-08-23,94.04
2018-08-24,94.63
2018-08-27,95.37
2018-08-28,95.39
2018-08-29,95.94
2018-08-30,95.54
2018-08-31,95.56
2018-09-04,95.41
2018-09-05,95.14
2018-09-06,94.82
2018-09-07,94.62
2018-09-10,94.8
2018-09-11,95.16
2018-09-12,95.19
2018-09-13,95.73
2018-09-14,95.76
2018-09-17,95.23
2018-09-18,95.75
2018-09-19,95.87
2018-09-20,96.62
2018-09-21,96.59
2018-09-24,96.25
2018-09-25,96.13
2018-09-26,95.81
2018-09-27,96.09
2018-09-28,96.1
2018-10-01,96.45
2018-10-02,96.41
2018-10-03,96.49
2018-10-04,95.72
2018-10-05,95.19
2018-10-08,95.15
2018-10-09,95.05
2018-10-10,91.92
2018-10-11,90.03
2018-10-12,91.32
2018-10-15,90.78
2018-10-16,92.74
2018-10-17,92.72
2018-10-18,91.39
2018-10-19,91.36
2018-10-22,90.97
2018-10-23,90.47
2018-10-24,87.68
2018-10-25,89.31
2018-10-26,87.76
2018-10-29,87.19
2018-10-30,88.56
2018-10-31,89.53
2018-11-02,89.91
2018-11-05,90.41
2018-11-06,90.99
2018-11-07,92.92
2018-11-09,91.9
2018-11-12,90.09
2018-11-13,89.96
2018-11-14,89.3
2018-11-15,90.28
2018-11-16,90.49
2018-11-19,88.98
2018-11-20,87.37
2018-11-21,87.65
2018-11-23,87.07
2018-11-26,88.44
2018-11-27,88.72
2018-11-28,90.77
2018-11-29,90.59
2018-11-30,91.35
2018-12-03,92.35
2018-12-04,89.37
2018-12-06,89.26
2018-12-07,87.2
2018-12-10,87.35
2018-12-11,87.32
2018-12-12,87.79
2018-12-14,86.11
2018-12-17,84.33
2018-12-18,84.34
2018-12-19,83.05
2018-12-20,81.74
2018-12-21,80.06
2018-12-24,77.9
2018-12-26,81.75
2018-12-27,82.47
2018-12-28,82.38
2018-12-31,83.09
2019-01-02,83.19
2019-01-03,81.15
2019-01-04,83.93
2019-01-07,84.53
2019-01-08,85.35
2019-01-09,85.73
2019-01-10,86.11
2019-01-11,86.1
2019-01-14,85.66
2019-01-15,86.58
2019-01-16,86.77
2019-01-17,87.44
2019-01-18,88.6
2019-01-22,87.34
2019-01-23,87.54
2019-01-24,87.65
2019-01-25,88.41
2019-01-28,87.71
2019-01-29,87.59
2019-01-30,88.96
2019-01-31,89.74
2019-02-01,89.84
2019-02-04,90.44
2019-02-05,90.87
2019-02-06,90.68
2019-02-08,89.93
2019-02-11,90.0
2019-02-12,91.16
2019-02-13,91.45
2019-02-14,91.24
2019-02-15,92.23
2019-02-19,92.39
2019-02-20,92.57
2019-02-21,92.24
2019-02-22,92.83
2019-02-25,92.97
2019-02-26,92.89
2019-02-27,92.85
2019-02-28,92.62
2019-03-01,93.26
2019-03-04,92.91
2019-03-05,92.81
2019-03-06,92.2
2019-03-07,91.47
2019-03-08,91.29
2019-03-12,92.9
2019-03-13,93.56
2019-03-14,93.51
2019-03-15,93.98
2019-03-18,94.32
2019-03-20,94.05
2019-03-21,95.08
2019-03-22,93.28
2019-03-25,93.21
2019-03-26,93.87
2019-03-27,93.44
2019-03-28,93.79
2019-03-29,94.43
2019-04-01,95.52
2019-04-03,95.73
2019-04-04,95.95
2019-04-05,96.4
2019-04-08,96.5
2019-04-09,95.95
2019-04-10,96.29
2019-04-12,96.94
2019-04-15,96.88
2019-04-17,96.72
2019-04-22,96.97
2019-04-23,97.84
2019-04-24,97.63
2019-04-25,97.59
2019-04-26,98.05
2019-04-29,98.15
2019-04-30,98.25
2019-05-01,97.52
2019-05-02,97.31
2019-05-03,98.26
2019-05-06,97.83
2019-05-07,96.22
2019-05-08,96.06
2019-05-09,95.8
2019-05-10,96.2
2019-05-13,93.88
2019-05-14,94.64
2019-05-15,95.22
2019-05-16,96.09
2019-05-17,95.54
2019-05-20,94.89
2019-05-21,95.7
2019-05-22,95.43
2019-05-23,94.31
2019-05-24,94.45
2019-05-28,93.65
2019-05-29,93.01
2019-05-30,93.22
2019-05-31,92.0
2019-06-03,91.76
2019-06-04,93.72
2019-06-05,94.5
2019-06-06,95.11
2019-06-07,96.12
2019-06-10,96.56
2019-06-11,96.53
2019-06-12,96.34
2019-06-13,96.76
2019-06-14,96.62
2019-06-17,96.72
2019-06-18,97.66
2019-06-19,97.94
2019-06-20,98.88
2019-06-21,98.77
2019-06-24,98.6
2019-06-26,97.54
2019-06-27,97.92
2019-06-28,98.49
2019-07-01,99.25
2019-07-02,99.55
2019-07-03,100.33
2019-07-05,100.16
2019-07-08,99.68
2019-07-09,99.83
2019-07-10,100.28
2019-07-11,100.52
2019-07-12,100.99
2019-07-15,101.01
2019-07-16,100.66
2019-07-17,100.0
2019-07-18,100.37
2019-07-19,99.75
2019-07-22,100.04
2019-07-23,100.73
2019-07-24,101.21
2019-07-25,100.67
2019-07-26,101.42
2019-07-29,101.26
2019-07-31,99.91
2019-08-01,99.02
2019-08-02,98.31
2019-08-05,95.38
2019-08-06,96.63
2019-08-07,96.71
2019-08-08,98.55
2019-08-09,97.91
2019-08-12,96.76
2019-08-13,98.19
2019-08-14,95.34
2019-08-15,95.6
2019-08-16,96.99
2019-08-19,98.17
2019-08-20,97.4
2019-08-21,98.21
2019-08-22,98.16
2019-08-23,95.62
2019-08-26,96.68
2019-08-27,96.36
2019-08-28,97.0
2019-08-29,98.25
2019-08-30,98.33
2019-09-03,97.65
2019-09-04,98.72
2019-09-05,100.02
2019-09-06,100.12
2019-09-10,100.16
2019-09-11,100.88
2019-09-12,101.19
2019-09-13,101.14
2019-09-16,100.83
2019-09-17,101.09
2019-09-18,101.12
2019-09-19,101.13
2019-09-20,100.64
2019-09-23,100.63
2019-09-24,99.79
2019-09-25,100.41
2019-09-26,100.17
2019-09-27,99.66
2019-10-01,98.93
2019-10-02,97.17
2019-10-03,97.97
2019-10-04,99.37
2019-10-07,98.92
2019-10-08,97.38
2019-10-09,98.3
2019-10-10,98.93
2019-10-11,100.03
2019-10-14,99.89
2019-10-15,100.88
2019-10-16,100.68
2019-10-17,100.98
2019-10-18,100.58
2019-10-21,101.28
2019-10-22,100.92
2019-10-23,101.21
2019-10-24,101.4
2019-10-25,101.82
2019-10-28,102.38
2019-10-29,102.32
2019-10-30,102.64
2019-10-31,102.34
2019-11-01,103.34
2019-11-04,103.72
2019-11-05,103.59
2019-11-06,103.68
2019-11-07,104.01
2019-11-08,104.29
2019-11-11,104.08
2019-11-12,104.26
2019-11-13,104.34
2019-11-14,104.44
2019-11-15,105.27
2019-11-18,105.32
2019-11-20,104.89
2019-11-21,104.73
2019-11-22,104.97
2019-11-25,105.76
2019-11-26,106.0
2019-11-27,106.45
2019-11-29,106.05
2019-12-02,105.14
2019-12-04,105.11
2019-12-05,105.3
2019-12-06,106.26
2019-12-09,105.94
2019-12-10,105.83
2019-12-11,106.14
2019-12-12,107.06
2019-12-13,107.09
2019-12-16,107.86
2019-12-17,107.9
2019-12-19,108.35
2019-12-20,108.88
2019-12-23,108.98
2019-12-24,108.97
2019-12-26,109.54
2019-12-30,108.92
2019-12-31,109.24
2020-01-02,110.18
2020-01-03,109.41
2020-01-06,109.8
2020-01-07,109.51
2020-01-08,110.04
2020-01-09,110.8
2020-01-10,110.49
2020-01-13,111.26
2020-01-14,111.11
2020-01-15,111.31
2020-01-16,112.25
2020-01-17,112.69
2020-01-21,112.38
2020-01-22,112.42
2020-01-23,112.56
2020-01-24,111.55
2020-01-27,109.79
2020-01-28,110.89
2020-01-30,111.16
2020-01-31,109.2
2020-02-03,109.99
2020-02-04,111.64
2020-02-05,112.9
2020-02-06,113.3
2020-02-07,112.71
2020-02-10,113.55
2020-02-11,113.75
2020-02-12,114.49
2020-02-13,114.33
2020-02-14,114.57
2020-02-18,114.24
2020-02-19,114.79
2020-02-20,114.36
2020-02-21,113.16
2020-02-24,109.39
2020-02-25,106.07
2020-02-26,105.67
2020-02-27,101.02
2020-02-28,100.21
2020-03-02,104.83
2020-03-03,101.88
2020-03-04,106.19
2020-03-05,102.6
2020-03-06,100.86
2020-03-09,93.21
2020-03-10,97.81
2020-03-11,93.05
2020-03-12,84.21
2020-03-13,92.05
2020-03-16,81.06
2020-03-17,85.87
2020-03-18,81.45
2020-03-19,81.83
2020-03-20,78.29
2020-03-23,76.0
2020-03-24,83.15
2020-03-25,84.1
2020-03-26,89.36
2020-03-27,86.35
2020-03-30,89.25
2020-03-31,87.84
2020-04-01,83.96
2020-04-02,85.89
2020-04-03,84.6
2020-04-06,90.55
2020-04-07,90.4
2020-04-08,93.52
2020-04-09,94.9
2020-04-13,93.94
2020-04-14,96.82
2020-04-15,94.69
2020-04-16,95.24
2020-04-17,97.8
2020-04-20,96.05
2020-04-21,93.11
2020-04-23,95.2
2020-04-24,96.53
2020-04-27,97.95
2020-04-28,97.44
2020-04-29,100.03
2020-04-30,99.12
2020-05-01,96.34
2020-05-04,96.75
2020-05-05,97.62
2020-05-06,96.96
2020-05-07,98.1
2020-05-08,99.78
2020-05-11,99.79
2020-05-12,97.76
2020-05-13,96.06
2020-05-14,97.19
2020-05-15,97.58
2020-05-18,100.67
2020-05-19,99.63
2020-05-20,101.3
2020-05-21,100.52
2020-05-22,100.77
2020-05-26,102.01
2020-05-27,103.53
2020-05-28,103.32
2020-05-29,103.83
2020-06-01,104.23
2020-06-02,105.09
2020-06-03,106.53
2020-06-04,106.2
2020-06-05,108.98
2020-06-08,110.3
2020-06-09,109.44
2020-06-10,108.87
2020-06-11,102.46
2020-06-12,103.82
2020-06-15,104.7
2020-06-16,106.68
2020-06-17,106.3
2020-06-18,106.36
2020-06-19,105.78
2020-06-22,106.47
2020-06-23,106.92
2020-06-24,104.17
2020-06-25,105.31
2020-06-26,102.76
2020-06-29,104.28
2020-06-30,105.89
2020-07-01,106.43
2020-07-02,106.94
2020-07-06,108.64
2020-07-07,107.46
2020-07-08,108.31
2020-07-09,107.73
2020-07-10,108.86
2020-07-13,107.83
2020-07-14,109.3
2020-07-15,110.3
2020-07-16,109.92
2020-07-17,110.24
2020-07-20,111.17
2020-07-21,111.35
2020-07-22,112.0
2020-07-23,110.62
2020-07-24,109.94
2020-07-27,110.76
2020-07-28,110.04
2020-07-29,111.41
2020-07-30,111.01
2020-07-31,111.87
2020-08-03,112.68
2020-08-04,113.09
2020-08-05,113.82
2020-08-06,114.56
2020-08-07,114.65
2020-08-10,114.97
2020-08-11,114.05
2020-08-12,115.67
2020-08-13,115.46
2020-08-14,115.45
2020-08-17,115.77
2020-08-18,116.05
2020-08-19,115.56
2020-08-20,115.92
2020-08-21,116.34
2020-08-24,117.52
2020-08-25,117.94
2020-08-26,119.15
2020-08-27,119.35
2020-08-28,120.16
2020-08-31,119.92
2020-09-01,120.82
2020-09-02,122.69
2020-09-03,118.4
2020-09-04,117.44
2020-09-08,114.19
2020-09-09,116.5
2020-09-10,114.45
2020-09-11,114.52
2020-09-14,116.01
2020-09-15,116.61
2020-09-16,116.08
2020-09-17,115.11
2020-09-18,113.83
2020-09-21,112.52
2020-09-22,113.7
2020-09-24,111.34
2020-09-25,113.13
2020-09-28,114.95
2020-09-29,114.41
2020-09-30,115.36
2020-10-01,115.98
2020-10-02,114.87
2020-10-05,116.95
2020-10-06,115.32
2020-10-07,117.33
2020-10-08,118.29
2020-10-09,119.34
2020-10-12,121.3
2020-10-13,120.54
2020-10-14,119.75
2020-10-15,119.57
2020-10-16,119.59
2020-10-19,117.63
2020-10-20,118.2
2020-10-21,117.94
2020-10-22,118.56
2020-10-23,118.98
2020-10-26,116.76
2020-10-27,116.42
2020-10-28,112.3
2020-10-29,113.66
2020-10-30,112.29
2020-11-02,113.67
2020-11-03,115.69
2020-11-04,118.25
2020-11-05,120.57
2020-11-06,120.52
2020-11-09,121.97
2020-11-10,121.83
2020-11-11,122.76
2020-11-12,121.56
2020-11-13,123.22
2020-11-16,124.66
2020-11-17,124.08
2020-11-18,122.67
2020-11-19,123.16
2020-11-20,122.32
2020-11-23,123.02
2020-11-24,125.01
2020-11-25,124.82
2020-11-27,125.13
2020-11-30,124.58
2020-12-01,125.98
2020-12-02,126.22
2020-12-03,126.17
2020-12-04,127.29
2020-12-07,127.04
2020-12-08,127.41
2020-12-09,126.4
2020-12-10,126.24
2020-12-11,126.09
2020-12-14,125.56
2020-12-15,127.18
2020-12-16,127.41
2020-12-17,128.14
2020-12-18,127.71
2020-12-21,127.21
2020-12-22,126.96
2020-12-23,127.05
2020-12-24,127.52
2020-12-28,128.63
2020-12-29,128.34
2020-12-30,128.53
2020-12-31,129.36
2021-01-04,127.47
2021-01-05,128.38
2021-01-06,129.12
2021-01-07,131.06
2021-01-08,131.8
2021-01-11,130.94
2021-01-12,130.98
2021-01-13,131.28
2021-01-14,130.81
2021-01-15,129.87
2021-01-20,132.75
2021-01-21,132.81
2021-01-22,132.42
2021-01-25,132.89
2021-01-26,132.69
2021-01-27,129.29
2021-01-28,130.56
2021-01-29,128.05
2021-02-01,130.11
2021-02-02,131.92
2021-02-03,132.06
2021-02-04,133.51
2021-02-05,134.05
2021-02-08,135.04
2021-02-09,134.91
2021-02-10,134.86
2021-02-11,135.12
2021-02-12,135.76
2021-02-16,135.7
2021-02-17,135.68
2021-02-18,135.08
2021-02-19,134.84
2021-02-22,133.81
2021-02-23,133.98
2021-02-24,135.51
2021-02-25,132.21
2021-02-26,131.59
2021-03-01,134.72
2021-03-02,133.64
2021-03-03,131.9
2021-03-04,130.15
2021-03-08,131.99
2021-03-09,133.87
2021-03-10,134.68
2021-03-11,136.09
2021-03-12,136.26
2021-03-15,137.15
2021-03-16,136.94
2021-03-17,137.34
2021-03-18,135.32
2021-03-19,135.25
2021-03-22,136.19
2021-03-23,135.16
2021-03-24,134.42
2021-03-25,135.14
2021-03-26,137.38
2021-03-29,137.27
2021-03-30,136.85
2021-03-31,137.36
2021-04-01,138.98
2021-04-05,141.0
2021-04-06,140.87
2021-04-07,141.08
2021-04-08,141.71
2021-04-09,142.81
2021-04-12,142.79
2021-04-13,143.26
2021-04-14,142.69
2021-04-15,144.27
2021-04-16,144.79
2021-04-19,144.02
2021-04-20,143.05
2021-04-21,144.38
2021-04-22,143.06
2021-04-23,144.63
2021-04-26,144.89
2021-04-27,144.86
2021-04-28,144.73
2021-04-29,145.72
2021-04-30,144.68
2021-05-03,145.08
2021-05-04,144.11
2021-05-05,144.21
2021-05-06,145.42
2021-05-07,146.52
2021-05-10,144.99
2021-05-11,143.73
2021-05-12,140.66
2021-05-13,142.4
2021-05-14,144.54
2021-05-17,144.17
2021-05-18,142.97
2021-05-19,142.56
2021-05-20,144.08
2021-05-21,143.97
2021-05-25,145.11
2021-05-26,145.38
2021-05-27,145.57
2021-05-28,145.7
2021-06-01,145.63
2021-06-02,145.85
2021-06-03,145.35
2021-06-04,146.63
2021-06-08,146.55
2021-06-09,146.29
2021-06-10,146.97
2021-06-11,147.26
2021-06-14,147.56
2021-06-15,147.27
2021-06-16,146.49
2021-06-17,146.43
2021-06-18,144.51
2021-06-21,146.54
2021-06-22,147.29
2021-06-23,147.13
2021-06-24,148.0
2021-06-25,148.49
2021-06-28,148.84
2021-06-29,148.89
2021-06-30,149.1
2021-07-01,149.88
2021-07-02,151.03
2021-07-06,150.73
2021-07-07,151.24
2021-07-08,149.97
2021-07-09,151.66
2021-07-12,152.19
2021-07-13,151.65
2021-07-14,151.85
2021-07-15,151.35
2021-07-16,150.21
2021-07-19,147.83
2021-07-20,150.08
2021-07-21,151.31
2021-07-22,151.63
2021-07-23,153.18
2021-07-26,153.54
2021-07-27,152.82
2021-07-28,152.79
2021-07-29,153.45
2021-07-30,152.64
2021-08-02,152.35
2021-08-03,153.6
2021-08-04,152.89
2021-08-05,153.82
2021-08-06,154.1
2021-08-09,153.97
2021-08-10,154.12
2021-08-11,154.5
2021-08-12,155.0
2021-08-13,155.26
2021-08-16,155.67
2021-08-17,154.58
2021-08-18,152.95
2021-08-19,153.15
2021-08-20,154.4
2021-08-23,155.73
2021-08-24,155.97
2021-08-25,156.31
2021-08-26,155.41
2021-08-27,156.78
2021-08-30,157.47
2021-08-31,157.27
2021-09-01,157.33
2021-09-02,157.81
2021-09-03,157.76
2021-09-07,157.22
2021-09-08,157.02
2021-09-10,155.11
2021-09-13,155.47
2021-09-14,154.61
2021-09-15,155.93
2021-09-16,155.69
2021-09-17,154.27
2021-09-21,151.54
2021-09-22,152.98
2021-09-23,154.84
2021-09-24,155.07
2021-09-27,154.64
2021-09-28,151.5
2021-09-29,151.75
2021-09-30,149.96
2021-10-01,151.15
2021-10-04,149.2
2021-10-05,150.79
2021-10-06,151.41
2021-10-07,152.7
2021-10-08,152.41
2021-10-11,151.36
2021-10-12,151.0
2021-10-13,151.46
2021-10-14,154.06
2021-10-15,155.21
2021-10-19,156.88
2021-10-20,157.46
2021-10-21,157.94
2021-10-22,157.78
2021-10-25,158.53
2021-10-26,158.81
2021-10-27,158.01
