Date,Open*,High,Low,Close**,Volume,Market Cap
10/2/2021,2442.93,2556.84,2389.79,2485.14,121501164,2463594093
10/1/2021,2286.91,2468.49,2268.48,2441.05,148912859,2419882523
9/30/2021,2231.92,2314.47,2218.26,2282.43,146172439,2262637051
9/29/2021,2227.7,2315.48,2179.63,2227.24,143786357,2207926877
9/28/2021,2244.86,2423.71,2218.32,2225.2,168222103,2205904698
9/27/2021,2352.51,2421.59,2242.18,2248.05,150493990,2228560177
9/26/2021,2262.9,2557.54,2166.76,2346.11,364533363,2325760498
9/25/2021,2298.78,2326.42,2206.71,2265.18,88519411,2245536536
9/24/2021,2491.43,2504.75,2161.45,2295.26,139004657,2275355774
9/23/2021,2528.82,2568.72,2455.74,2489.77,115396379,2468180786
9/22/2021,2285.04,2541.99,2267.79,2530.33,104653521,2508386484
9/21/2021,2437.61,2538.96,2241.49,2287.37,127753503,2267531823
9/20/2021,2769.91,2769.91,2398.39,2418.97,148408953,2397993479
9/19/2021,2841.37,2874.69,2731.36,2768.09,83204838,2744082609
9/18/2021,2787.88,2903.4,2753.53,2841.41,84225316,2816768523
9/17/2021,2971.14,2989.92,2759.52,2787.79,158976025,2763613237
9/16/2021,3065.09,3161.05,2917.17,2970.84,159842693,2945082123
9/15/2021,2920.54,3076.87,2832.37,3069.03,149068499,3042418869
9/14/2021,2810.57,2944.33,2790.42,2923.86,114225923,2898501014
9/13/2021,2875.74,2896.8,2652.3,2809.29,119721607,2784931936
9/12/2021,2847.22,2965.52,2797.55,2876.46,112180035,2851513332
9/11/2021,2783.09,2914.58,2775.49,2843.38,113364476,2818719344
9/10/2021,2938.86,2992.03,2727.48,2780.36,150701135,2756251887
9/9/2021,2966.76,3096.11,2922.77,2938.11,167265231,2912635421
9/8/2021,3042.52,3131.66,2819.63,3016.73,174976944,2990568932
9/7/2021,3620.74,3622.38,2834.94,3048.94,275244085,3022497053
